"TRIP_ID","CALL_TYPE","ORIGIN_CALL","ORIGIN_STAND","TAXI_ID","TIMESTAMP","DAY_TYPE","MISSING_DATA","POLYLINE"
"T57","B",NA,9,20000547,1408038404,"A","False","[[-8.606285999999999, 41.144625000000005], [-8.606663999999999, 41.144724], [-8.607123, 41.14503], [-8.607123, 41.145048], [-8.607312, 41.14524600000001], [-8.607410999999999, 41.145588000000004], [-8.607078, 41.145939], [-8.607051, 41.146407], [-8.607051, 41.14642500000001], [-8.606997, 41.146515], [-8.606934, 41.146668], [-8.606907, 41.146659], [-8.606961, 41.14665000000001], [-8.606943000000001, 41.146659], [-8.606943000000001, 41.146668], [-8.606889, 41.146866], [-8.607348000000002, 41.147136], [-8.607942000000001, 41.14724400000001], [-8.608113000000001, 41.147307], [-8.609229000000001, 41.147594999999995], [-8.610335999999998, 41.147784], [-8.61039, 41.147766], [-8.610876000000001, 41.148207], [-8.610759000000002, 41.14856699999999], [-8.610651, 41.148846], [-8.610218999999999, 41.14992600000001], [-8.610335999999998, 41.150394], [-8.610354000000001, 41.150394], [-8.610318000000001, 41.150547], [-8.609778, 41.151168], [-8.609517, 41.151465], [-8.609868, 41.151888], [-8.609994, 41.153022], [-8.609724, 41.154165000000006], [-8.609292, 41.155280999999995], [-8.60931, 41.156946], [-8.609202, 41.157422999999994], [-8.608554, 41.15875499999999], [-8.607753, 41.16047400000001], [-8.606367, 41.163885], [-8.606295000000001, 41.164182000000004], [-8.606412, 41.166054], [-8.606412, 41.16861], [-8.604792, 41.170716000000006], [-8.602056000000001, 41.171238], [-8.599068, 41.17120200000001], [-8.596854000000002, 41.171157], [-8.59527, 41.171930999999994], [-8.594055, 41.174693999999995], [-8.593191000000001, 41.178447], [-8.593038000000002, 41.182218], [-8.594046, 41.18555700000001], [-8.594567999999999, 41.18925599999999]]"
"T58","B",NA,35,20000603,1408038871,"A","False","[[-8.649531000000001, 41.167197], [-8.64963, 41.167170000000006], [-8.64981, 41.166647999999995], [-8.649909000000001, 41.166639], [-8.649909000000001, 41.166621], [-8.649882000000002, 41.166603], [-8.648982, 41.16614400000001], [-8.647731, 41.165991000000005], [-8.646651, 41.16574800000001], [-8.64486, 41.165451], [-8.644059, 41.16532500000001], [-8.642241, 41.164965], [-8.64018, 41.164649999999995], [-8.638452000000001, 41.164551], [-8.637372000000001, 41.164488000000006], [-8.637345, 41.164497], [-8.637354, 41.164488000000006], [-8.636499, 41.16429], [-8.634717, 41.163705], [-8.633331, 41.163011999999995], [-8.632647, 41.162265000000005], [-8.632728, 41.162229]]"
"T59","C",NA,NA,20000668,1408036076,"A","False","[[-8.630667, 41.207364], [-8.634770999999999, 41.206716], [-8.638641000000002, 41.205555], [-8.642457, 41.204475], [-8.646651, 41.203467], [-8.650701000000002, 41.203737000000004], [-8.651664, 41.206455000000005], [-8.651790000000002, 41.209712999999994], [-8.653086000000002, 41.212719], [-8.654841, 41.215662], [-8.657433, 41.21838], [-8.660115000000001, 41.221152000000004], [-8.662779, 41.223951], [-8.665191, 41.226516000000004], [-8.667801, 41.228559], [-8.667477, 41.231349], [-8.666604, 41.23368], [-8.667665999999999, 41.235849], [-8.667900000000001, 41.237955], [-8.667837, 41.23863], [-8.667045, 41.238387], [-8.666082, 41.237946], [-8.665875, 41.237424000000004], [-8.665227000000002, 41.237396999999994], [-8.664714, 41.237811], [-8.664714, 41.237802], [-8.664723, 41.237802], [-8.665146, 41.238071999999995], [-8.666883, 41.238431999999996], [-8.667315, 41.238585], [-8.667297000000001, 41.23857600000001], [-8.667306, 41.238567], [-8.667306, 41.238567], [-8.667297000000001, 41.238567], [-8.667279, 41.238558000000005], [-8.667279, 41.238558000000005], [-8.667279, 41.238558000000005], [-8.667279, 41.238558000000005], [-8.667279, 41.238558000000005], [-8.667279, 41.238558000000005], [-8.667279, 41.238558000000005], [-8.667279, 41.238567], [-8.667288, 41.238567], [-8.667288, 41.23857600000001], [-8.667297000000001, 41.238567], [-8.667288, 41.238567], [-8.667279, 41.238567], [-8.667279, 41.238558000000005], [-8.667288, 41.238558000000005], [-8.667288, 41.238567], [-8.667279, 41.23857600000001], [-8.667279, 41.238585], [-8.66727, 41.238585], [-8.667261, 41.23857600000001], [-8.667261, 41.23857600000001], [-8.667261, 41.238567], [-8.66727, 41.238558000000005], [-8.667279, 41.238558000000005], [-8.667279, 41.238567], [-8.667288, 41.23857600000001], [-8.667288, 41.23857600000001], [-8.667288, 41.23857600000001], [-8.667279, 41.23857600000001], [-8.667288, 41.238585], [-8.667288, 41.238585], [-8.667288, 41.238585], [-8.667288, 41.23857600000001], [-8.667288, 41.238567], [-8.667279, 41.238567], [-8.667279, 41.238567], [-8.667279, 41.23857600000001], [-8.667279, 41.23857600000001], [-8.667279, 41.23857600000001], [-8.667288, 41.238585], [-8.667288, 41.238585], [-8.667288, 41.238585], [-8.667279, 41.238594], [-8.66727, 41.238585], [-8.66727, 41.23857600000001], [-8.667279, 41.23857600000001], [-8.667279, 41.23857600000001], [-8.667279, 41.238567], [-8.66763, 41.238612], [-8.669457, 41.239215], [-8.670663000000001, 41.239692000000005], [-8.670555, 41.238702], [-8.670051, 41.236542], [-8.669267999999999, 41.235003], [-8.669169, 41.236262999999994], [-8.669556, 41.237586], [-8.669646, 41.23784700000001], [-8.670006, 41.236956000000006], [-8.669673, 41.235867], [-8.66934, 41.23503], [-8.669034, 41.235839999999996], [-8.669349, 41.237118], [-8.668926, 41.238333000000004], [-8.667909, 41.236416], [-8.666775000000001, 41.23368], [-8.667774, 41.230872], [-8.668665, 41.227677], [-8.668953, 41.224419000000005], [-8.664759, 41.223681000000006], [-8.660871, 41.221674], [-8.657793, 41.21840699999999], [-8.654814, 41.21523], [-8.652879, 41.211702], [-8.651709, 41.207949], [-8.65161, 41.20443900000001], [-8.652366, 41.202549000000005], [-8.656542000000002, 41.201612999999995], [-8.659971, 41.199363000000005], [-8.663616, 41.196726], [-8.666199, 41.193468], [-8.667720000000001, 41.190138000000005], [-8.670411, 41.189022], [-8.668908, 41.187014999999995], [-8.666046, 41.186403], [-8.665173000000001, 41.185746], [-8.664111, 41.184881999999995], [-8.662419, 41.183514], [-8.660709, 41.18211900000001], [-8.659602, 41.181219000000006], [-8.658026999999999, 41.179950000000005], [-8.656272, 41.178564], [-8.654706000000001, 41.177241], [-8.653536, 41.176314000000005], [-8.652681000000001, 41.175612], [-8.652114, 41.175171], [-8.651321999999999, 41.174559], [-8.650034999999999, 41.173488000000006], [-8.648019, 41.171859], [-8.645669999999999, 41.169942], [-8.642916000000001, 41.167746]]"
"T60","A",32563,NA,20000044,1408038636,"A","False","[[-8.619264, 41.16762], [-8.6193, 41.16762], [-8.619264, 41.167629], [-8.619255, 41.167629], [-8.619255, 41.167638], [-8.619551999999999, 41.16761100000001], [-8.620245, 41.167404], [-8.620299000000001, 41.16693599999999], [-8.620416, 41.165982], [-8.620587, 41.164749], [-8.620668, 41.16425399999999], [-8.620794, 41.163255], [-8.620164, 41.162679000000004], [-8.618463, 41.162544000000004], [-8.617356000000001, 41.162436], [-8.615997, 41.162292], [-8.614548000000001, 41.16211200000001], [-8.612595, 41.161851], [-8.611866, 41.161788], [-8.611866, 41.161806000000006], [-8.611686, 41.161779], [-8.610066, 41.16157199999999], [-8.608239, 41.161203], [-8.607185999999999, 41.161014], [-8.606133, 41.160789], [-8.605233, 41.160609], [-8.605737, 41.159772000000004], [-8.606069999999999, 41.159231999999996], [-8.605053, 41.158881], [-8.604477, 41.158962], [-8.604513, 41.159079], [-8.604531000000001, 41.159097], [-8.604638999999999, 41.15907000000001], [-8.604638999999999, 41.159052], [-8.604683999999999, 41.159025], [-8.604693000000001, 41.159025], [-8.604747, 41.158989], [-8.604711, 41.158998]]"
"T61","B",NA,15,20000041,1408038972,"A","False","[[-8.585747999999999, 41.148495000000004], [-8.585747999999999, 41.148593999999996], [-8.585766, 41.148774], [-8.585694, 41.148882], [-8.585766, 41.148954], [-8.585882999999999, 41.148962999999995], [-8.586405000000001, 41.149008], [-8.587791, 41.149296], [-8.589546, 41.149773], [-8.591427000000001, 41.15028600000001], [-8.592075, 41.150466], [-8.59284, 41.150673], [-8.594019, 41.150925], [-8.595531, 41.150141999999995], [-8.596098, 41.149818], [-8.597484, 41.148945]]"
"T62","C",NA,NA,20000245,1408039050,"A","False","[[-8.574696, 41.142708], [-8.574668999999998, 41.142888], [-8.575254, 41.142951], [-8.575857000000001, 41.143275], [-8.575308000000001, 41.143887], [-8.573616000000001, 41.143950000000004], [-8.574363, 41.144067], [-8.576559, 41.144364], [-8.578071, 41.144652], [-8.579961, 41.143905]]"
"T63","C",NA,NA,20000649,1408038908,"A","False","[[-8.582184, 41.180057999999995], [-8.582301000000001, 41.179671], [-8.58285, 41.177871], [-8.583912, 41.175666], [-8.584092, 41.175368999999996], [-8.584533, 41.174549999999996], [-8.585523, 41.172471], [-8.586324000000001, 41.170967999999995], [-8.586747, 41.170104], [-8.587161, 41.16933900000001], [-8.587206, 41.169312], [-8.587206, 41.169321000000004], [-8.587404000000001, 41.168943000000006], [-8.587701, 41.168825999999996], [-8.587728, 41.168825999999996], [-8.587881000000001, 41.168835], [-8.588025, 41.168853], [-8.588574000000001, 41.168835], [-8.588853, 41.168682], [-8.589078, 41.168592]]"
"T64","A",2002,NA,20000662,1408038842,"A","False","[[-8.601182999999999, 41.181885], [-8.601165, 41.181903000000005], [-8.601165, 41.181903000000005], [-8.601093, 41.182047], [-8.601363000000001, 41.182668], [-8.600985, 41.183055], [-8.599185, 41.18256], [-8.597691, 41.182145999999996], [-8.597637, 41.182128], [-8.597655, 41.182128], [-8.597637, 41.182128], [-8.597637, 41.182137], [-8.597034, 41.182074], [-8.594892, 41.181515999999995], [-8.592264, 41.180454000000005], [-8.590113, 41.179733999999996], [-8.588421, 41.17958099999999], [-8.586386999999998, 41.179860000000005], [-8.584218, 41.181290999999995], [-8.583534, 41.181236999999996], [-8.583516000000001, 41.18121], [-8.583543, 41.181192], [-8.583534, 41.181147], [-8.583552, 41.181155999999994]]"
"T65","B",NA,9,20000055,1408038861,"A","False","[[-8.606402999999998, 41.144814], [-8.606394, 41.144805], [-8.606529, 41.144706], [-8.606493, 41.144724], [-8.606475, 41.144724], [-8.606565000000002, 41.144625000000005], [-8.606556000000001, 41.144642999999995], [-8.606754, 41.144760000000005], [-8.606691, 41.14478700000001], [-8.607015, 41.144796], [-8.608049999999999, 41.14338300000001], [-8.60814, 41.143167], [-8.60814, 41.143158], [-8.606673, 41.142312000000004], [-8.605098, 41.143482], [-8.60472, 41.143977], [-8.603316, 41.143454999999996], [-8.602029000000002, 41.142447000000004], [-8.601488999999999, 41.139936000000006], [-8.601227999999999, 41.137884], [-8.601246, 41.137911], [-8.601264, 41.137875], [-8.601804, 41.137389]]"
"T66","B",NA,9,20000595,1408038313,"A","False","[[-8.606538, 41.144777999999995], [-8.606529, 41.144733], [-8.606501999999999, 41.144742], [-8.606529, 41.144715000000005], [-8.606529, 41.144697], [-8.606501999999999, 41.144697], [-8.606988, 41.144895], [-8.607357, 41.145309], [-8.607357, 41.145633000000004], [-8.607204000000001, 41.145795], [-8.607222, 41.145777], [-8.607087000000002, 41.145984], [-8.60715, 41.146308], [-8.607015, 41.146569], [-8.606970000000002, 41.146659], [-8.606916, 41.146803000000006], [-8.606817, 41.146911], [-8.606781, 41.146911], [-8.606817, 41.146911], [-8.606853, 41.146938000000006], [-8.606853, 41.14695600000001], [-8.607348000000002, 41.14728], [-8.608176, 41.14737900000001], [-8.608257, 41.14737900000001], [-8.608545000000001, 41.147532000000005], [-8.609480999999999, 41.147757000000006], [-8.610399, 41.147838], [-8.610678, 41.14773], [-8.610921, 41.148387], [-8.610930000000002, 41.14856699999999], [-8.610822, 41.148864], [-8.610363, 41.149989], [-8.610354000000001, 41.15042999999999], [-8.610372, 41.150448], [-8.61021, 41.15065499999999], [-8.609679, 41.15124899999999], [-8.609544000000001, 41.1516], [-8.610002999999999, 41.15206800000001], [-8.610039, 41.153202], [-8.609769, 41.154192], [-8.609418, 41.155452000000004], [-8.609390999999999, 41.156937], [-8.609211, 41.157405000000004], [-8.608446, 41.158863], [-8.607519000000002, 41.160762000000005], [-8.606285999999999, 41.164587], [-8.606367, 41.165693999999995], [-8.606421000000001, 41.16611699999999], [-8.606501999999999, 41.166891], [-8.606439, 41.16879], [-8.60481, 41.17068], [-8.602029000000002, 41.171192999999995], [-8.598186, 41.171355], [-8.596152, 41.170959], [-8.594928, 41.172669000000006], [-8.593731, 41.175531], [-8.593146, 41.179067999999994], [-8.593164, 41.182821], [-8.594433, 41.186727]]"
"T67","B",NA,15,20000140,1408038813,"A","False","[[-8.585712000000001, 41.148603], [-8.585712000000001, 41.148612], [-8.585747999999999, 41.148765000000004], [-8.585694, 41.14892699999999], [-8.586018000000001, 41.148981], [-8.587188000000001, 41.149143], [-8.589195, 41.149674000000005], [-8.591616, 41.150331], [-8.593091999999999, 41.150718000000005], [-8.593083, 41.150727], [-8.593101, 41.150718000000005], [-8.593191000000001, 41.150745], [-8.593281, 41.150772], [-8.594109000000001, 41.15065499999999], [-8.59374, 41.149485000000006], [-8.594505, 41.149071], [-8.595918000000001, 41.148765000000004], [-8.59599, 41.148621], [-8.595468000000002, 41.147613], [-8.595189, 41.146227], [-8.596214999999999, 41.146065], [-8.598708, 41.145948000000004], [-8.601443999999999, 41.145741], [-8.601723, 41.145705], [-8.601732, 41.145678], [-8.601714, 41.145686999999995]]"
"T68","A",62371,NA,20000260,1408037585,"A","False","[[-8.613522, 41.162148], [-8.613522, 41.162121], [-8.61354, 41.162022], [-8.613486, 41.161967999999995], [-8.613396, 41.162031], [-8.612991, 41.161896], [-8.612631, 41.162058], [-8.612181, 41.162841], [-8.612505, 41.162994000000005], [-8.614161, 41.163273000000004], [-8.614638, 41.163219000000005], [-8.616042, 41.163426], [-8.618121, 41.163669000000006], [-8.620254000000001, 41.164001999999996], [-8.620362, 41.163993000000005], [-8.620956, 41.164100999999995], [-8.623494, 41.164407], [-8.624538, 41.164488000000006], [-8.624628, 41.164353000000006], [-8.624654999999999, 41.16429], [-8.625303, 41.164866], [-8.626437000000001, 41.164874999999995], [-8.627823, 41.164929], [-8.629452, 41.165145]]"
"T69","C",NA,NA,20000576,1408038568,"A","False","[[-8.613972, 41.134085999999996], [-8.613972, 41.134077], [-8.613981, 41.134077], [-8.61399, 41.134095], [-8.614062, 41.13429300000001], [-8.614080000000001, 41.13429300000001], [-8.614224, 41.134671000000004], [-8.614386000000001, 41.135292], [-8.613981, 41.135814], [-8.614728, 41.136489], [-8.614926, 41.136903], [-8.614953, 41.137119], [-8.614737, 41.137361999999996], [-8.613855000000001, 41.137596], [-8.61336, 41.13770400000001], [-8.612883, 41.137839], [-8.612766, 41.137866], [-8.611911, 41.138055], [-8.611056, 41.138262], [-8.610237000000001, 41.138658], [-8.609832, 41.13885600000001], [-8.6094, 41.138982], [-8.609211, 41.139216000000005], [-8.609607, 41.140359000000004], [-8.609661000000001, 41.140637999999996], [-8.61039, 41.141079], [-8.613054, 41.141565], [-8.613504, 41.141421], [-8.613999, 41.141268000000004], [-8.614305, 41.141727], [-8.614089, 41.142771], [-8.612910000000001, 41.143698], [-8.612307, 41.144139], [-8.612271, 41.144157], [-8.612055, 41.144319], [-8.611974, 41.144382], [-8.611839, 41.144472], [-8.611839, 41.144481000000006], [-8.611848, 41.144481000000006], [-8.611668, 41.144652], [-8.611218, 41.144967]]"
"T70","B",NA,13,20000047,1408039080,"A","False","[[-8.628201, 41.157378], [-8.62821, 41.157387], [-8.628246, 41.157368999999996], [-8.628264, 41.157351], [-8.628174000000001, 41.15751300000001], [-8.627013, 41.157576], [-8.625411000000001, 41.157324], [-8.625150000000001, 41.157234], [-8.624907, 41.157081]]"
